,0
1012,Cliente já existe: 04782193696 - Sra. Helena Campos
1013,Cliente já existe: 48793610548 - Stephany Novaes
1014,Cliente já existe: 76215439061 - Raul das Neves
1015,Cliente já existe: 25346781080 - Srta. Isadora Fernandes
1016,Cliente já existe: 67813254937 - Lorena Teixeira
1017,Cliente já existe: 68203547117 - Thales Correia
1018,Cliente já existe: 43861509784 - Noah Farias
1019,Cliente já existe: 14305978601 - Ana Carolina Monteiro
1020,Cliente já existe: 53912076499 - Arthur da Cunha
1021,Cliente já existe: 24750186902 - Julia Fogaça
1022,Cliente já existe: 08764253929 - Maria Sophia Alves
1023,Cliente já existe: 45296703170 - Srta. Alícia da Rosa
1024,Cliente já existe: 71890365203 - Benjamin Santos
1025,Cliente já existe: 75890361457 - Vicente Ferreira
1026,Cliente já existe: 51032698489 - Mirella Gonçalves
1027,Cliente já existe: 81094652342 - Sabrina Cavalcanti
1028,Cliente já existe: 17865203977 - Sr. João Silveira
1029,Cliente já existe: 29763508410 - Vitor Hugo da Costa
1030,Cliente já existe: 83417596084 - Srta. Isabella Duarte
1031,Cliente já existe: 63089742187 - Marcos Vinicius Rodrigues
1032,Cliente já existe: 24716053890 - João Lucas Gomes
1033,Cliente já existe: 53197648048 - Bárbara Cunha
1034,Cliente já existe: 70835169286 - Laura Costa
1035,Cliente já existe: 45062389747 - Emanuel das Neves
1036,Cliente já existe: 83716459020 - Luiz Otávio Almeida
1037,Cliente já existe: 74850632190 - Rafaela Silva
1038,Cliente já existe: 40925673161 - Ana Carolina Cardoso
1039,Cliente já existe: 51763849066 - Larissa Costela
1040,Cliente já existe: 86534071207 - Isabel Costa
1041,Cliente já existe: 34521068960 - Dr. Carlos Eduardo Carvalho
1042,Cliente já existe: 52980431605 - Joana da Paz
1043,Cliente já existe: 12095637461 - Ana Beatriz da Rocha
1044,Cliente já existe: 48193206703 - João Vitor Alves
1045,Cliente já existe: 65109327416 - Bárbara Novaes
1046,Cliente já existe: 35480672983 - Srta. Luana Costa
1047,Cliente já existe: 45763809238 - Srta. Bianca da Mota
1048,Cliente já existe: 05216378480 - Thiago Cavalcanti
1049,Cliente já existe: 13527460934 - Stephany Dias
1050,Cliente já existe: 49185603775 - Juan Vieira
1051,Cliente já existe: 23670184562 - Luiza Cardoso
1052,Cliente já existe: 14790536270 - Evelyn da Conceição
1053,Cliente já existe: 72895643083 - Samuel Gonçalves
1054,Cliente já existe: 01943785600 - Sr. Igor Silva
1055,Cliente já existe: 10659724316 - Sra. Alexia Correia
1056,Cliente já existe: 15072698386 - Yasmin Ferreira
1057,Cliente já existe: 67093415261 - Emanuella Pereira
1058,Cliente já existe: 90584712332 - Dr. Otávio Freitas
1059,Cliente já existe: 14790865339 - Catarina Gonçalves
1060,Cliente já existe: 73246150826 - Sr. Vitor Hugo Azevedo
1061,Cliente já existe: 90576238465 - Giovanna das Neves
1062,Cliente já existe: 50483976148 - Sofia Barros
1063,Cliente já existe: 92073165877 - Ana Carolina Moraes
1064,Cliente já existe: 61592347061 - Fernando Rezende
1065,Cliente já existe: 06579482176 - Sarah Nogueira
1066,Cliente já existe: 94182503651 - Benjamin Vieira
1067,Cliente já existe: 72841953637 - Guilherme da Rocha
1068,Cliente já existe: 08429657185 - Dr. Joaquim Aragão
1069,Cliente já existe: 31246890704 - Laura Ribeiro
1070,Cliente já existe: 24836091551 - Benjamin Caldeira
1071,Cliente já existe: 28417359079 - Igor Porto
1072,Cliente já existe: 45389620747 - Isabelly Cunha
1073,Cliente já existe: 28107356462 - Pietro Fernandes
1074,Cliente já existe: 64897315093 - Renan Duarte
1075,Cliente já existe: 24530179699 - Dr. Levi Ribeiro
1076,Cliente já existe: 45906213805 - Elisa Caldeira
1077,Cliente já existe: 07498261340 - Vinicius da Mota
1078,Cliente já existe: 63284107940 - Enzo Gabriel Pires
1079,Cliente já existe: 29356180415 - Maria Clara Alves
1080,Cliente já existe: 57436218964 - Yasmin Lopes
1081,Cliente já existe: 79165248309 - Olivia Silva
1082,Cliente já existe: 13964257052 - Ana Luiza Porto
1083,Cliente já existe: 70531942805 - Miguel Nascimento
1084,Cliente já existe: 86427159364 - Nina Costela
1085,Cliente já existe: 71604892331 - Davi Luiz Oliveira
1086,Cliente já existe: 87956032474 - Srta. Maria da Paz
1087,Cliente já existe: 15786340244 - Helena Cunha
1088,Cliente já existe: 57246913882 - Elisa Barros
1089,Cliente já existe: 21470369869 - Gabrielly Melo
1090,Cliente já existe: 45802937114 - Sra. Joana Nogueira
1091,Cliente já existe: 28906153759 - Luiz Otávio Carvalho
1092,Cliente já existe: 04752398141 - Nina da Conceição
1093,Cliente já existe: 64328579029 - Bárbara Viana
1094,Cliente já existe: 13584726964 - Emanuelly Viana
1095,Cliente já existe: 61435827007 - Enrico Campos
1096,Cliente já existe: 45207613871 - Fernanda Moreira
1097,Cliente já existe: 68512793040 - Kevin Fogaça
1098,Cliente já existe: 62159348791 - Dra. Raquel Caldeira
1099,Cliente já existe: 87501963240 - Emanuelly da Conceição
1100,Cliente já existe: 40135829615 - Dr. Pietro Teixeira
1101,Cliente já existe: 62814950398 - Noah Correia
1102,Cliente já existe: 50247183997 - Sr. André Cardoso
1103,Cliente já existe: 45672039847 - Miguel Castro
1104,Cliente já existe: 38127564982 - Pedro Miguel da Cruz
1105,Cliente já existe: 40691582785 - Sr. Luiz Gustavo da Luz
1106,Cliente já existe: 95276103895 - Emilly Caldeira
1107,Cliente já existe: 43790162850 - Rafaela Gonçalves
1108,Cliente já existe: 82431605906 - Lívia Ribeiro
1109,Cliente já existe: 71082346535 - Marcela Rezende
1110,Cliente já existe: 71264039840 - Cauã Cavalcanti
1111,Cliente já existe: 16270543835 - Bryan Costela
1112,Cliente já existe: 85239410000142 - Daniel Nascimento
1113,Cliente já existe: 48613057217 - Sabrina Duarte
1114,Cliente já existe: 87463012590 - Yago Rezende
1115,Cliente já existe: 31476805253 - Nathan Pinto
1116,Cliente já existe: 26584701930 - Sophie Rodrigues
1117,Cliente já existe: 13659840289 - Pedro Azevedo
1118,Cliente já existe: 94123750699 - Luiz Felipe Nogueira
1119,Cliente já existe: 23759140661 - Dr. João Miguel da Rocha
1120,Cliente já existe: 53728416991 - Maria Julia da Paz
1121,Cliente já existe: 40612895351 - Thiago Ramos
1122,Cliente já existe: 28459316700 - Natália da Rocha
1123,Cliente já existe: 86942750158 - Dr. Davi Lucas Martins
1124,Cliente já existe: 29384105651 - Lorenzo Jesus
1125,Cliente já existe: 59780614249 - Enzo da Paz
1126,Cliente já existe: 52803469774 - Ana Julia da Rosa
1127,Cliente já existe: 42375091841 - Dr. Renan Freitas
1128,Cliente já existe: 98410327597 - Gabrielly Duarte
1129,Cliente já existe: 70643219803 - Otávio Barros
1130,Cliente já existe: 89543107610 - Luana Lopes
1131,Cliente já existe: 98270436500 - Erick Jesus
1132,Cliente já existe: 95062847176 - Nathan Pinto
1133,Cliente já existe: 72569318086 - Bryan Mendes
1134,Cliente já existe: 04136795270 - João Silveira
1135,Cliente já existe: 78251934079 - Luiz Fernando Santos
1136,Cliente já existe: 71243956828 - Noah Oliveira
1137,Cliente já existe: 75023641961 - Nathan Porto
1138,Cliente já existe: 25083649756 - Guilherme Gonçalves
1139,Cliente já existe: 45098627338 - Henrique Cavalcanti
1140,Cliente já existe: 67431095848 - Sr. Luigi Novaes
1141,Cliente já existe: 53968270177 - Isis Fernandes
1142,Cliente já existe: 47932185041 - Luiz Gustavo Ferreira
1143,Cliente já existe: 81926435060 - Stella Campos
1144,Cliente já existe: 65807241371 - Isis Almeida
1145,Cliente já existe: 29758413619 - Maria Alice Melo
1146,Cliente já existe: 29346870150 - Isadora Aragão
1147,Cliente já existe: 30217594670 - Sra. Kamilly Ramos
1148,Cliente já existe: 01596382406 - Letícia Teixeira
1149,Cliente já existe: 03194576216 - Laura Pires
1150,Cliente já existe: 71269058312 - Maria Clara Oliveira
1151,Cliente já existe: 98107435648 - Eduarda Silva
1152,Cliente já existe: 32014895732 - Agatha Rezende
1153,Cliente já existe: 52896437029 - Murilo da Paz
1154,Cliente já existe: 36907245892 - Joaquim Viana
1155,Cliente já existe: 60413572862 - Eloah Aragão
1156,Cliente já existe: 27516980340 - Kevin Nogueira
1157,Cliente já existe: 48169035260 - Bárbara Silva
1158,Cliente já existe: 07459831204 - Sabrina da Costa
1159,Cliente já existe: 92416380796 - Cauê da Cunha
1160,Cliente já existe: 71954638264 - Luna Viana
1161,Cliente já existe: 61893527077 - Clara Gonçalves
1162,Cliente já existe: 85360972483 - Sr. Eduardo Barros
1163,Cliente já existe: 81905643233 - Rodrigo Ferreira
1164,Cliente já existe: 03796281559 - Sra. Maysa Caldeira
1165,Cliente já existe: 23574609116 - Júlia Costa
1166,Cliente já existe: 42569073199 - Davi Sales
1167,Cliente já existe: 23695708492 - Sra. Helena Pires
1168,Cliente já existe: 94701632813 - Enrico da Rocha
1169,Cliente já existe: 94051326799 - Maria Luiza Cardoso
1170,Cliente já existe: 21768549346 - Noah Cardoso
1171,Cliente já existe: 41697835066 - Pedro Lucas Dias
1172,Cliente já existe: 60783245947 - Thomas Melo
1173,Cliente já existe: 17423098604 - Thomas Fernandes
1174,Cliente já existe: 89562031489 - Arthur da Costa
1175,Cliente já existe: 16790342869 - Vitor Hugo Melo
1176,Cliente já existe: 35709182460 - Bianca Oliveira
1177,Cliente já existe: 21374059897 - Brenda Ramos
1178,Cliente já existe: 16854209749 - Sra. Rafaela Oliveira
1179,Cliente já existe: 26740185930 - Emilly Cavalcanti
1180,Cliente já existe: 92681453755 - Lorenzo da Cunha
1181,Cliente já existe: 18354079600 - Mirella Barbosa
1182,Cliente já existe: 13568427982 - Luigi Moura
1183,Cliente já existe: 13520649799 - Enrico Ramos
1184,Cliente já existe: 05947361299 - Erick Ferreira
1185,Cliente já existe: 91208735659 - Dr. Enzo Gabriel Cardoso
1186,Cliente já existe: 90745831214 - Lívia Ramos
1187,Cliente já existe: 05381796277 - Carolina Silveira
1188,Cliente já existe: 83176940203 - João Vitor Campos
1189,Cliente já existe: 13980257479 - Enzo Jesus
1190,Cliente já existe: 83205196759 - João Lucas Alves
1191,Cliente já existe: 53160482707 - Cauê Almeida
1192,Cliente já existe: 96423708169 - João Miguel Silva
1193,Cliente já existe: 34786120553 - Sra. Manuela Almeida
1194,Cliente já existe: 89210356721 - Bruno Alves
1195,Cliente já existe: 86274903178 - Agatha das Neves
1196,Cliente já existe: 93508241670 - Sr. Eduardo Rezende
1197,Cliente já existe: 02359614770 - Pedro Vieira
1198,Cliente já existe: 16354279080 - Lorena da Rocha
1199,Cliente já existe: 08345692133 - Maria Pires
